TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
dbo,OWTA,1,AbsEntry,int,
dbo,OWTA,2,CardCode,nvarchar,15
dbo,OWTA,3,PmntDate,datetime,
dbo,OWTA,4,WTTypeId,int,
dbo,OWTA,5,AccmAmnt,numeric,
dbo,OWTA,6,AccmAmntFC,numeric,
dbo,OWTA,7,AccmAmntSC,numeric,
dbo,OWTC,1,AbsEntry,int,
dbo,OWTC,2,RctType,nvarchar,20
dbo,OWTC,3,RctAbs,int,
dbo,OWTC,4,Jurisdict,nvarchar,2
dbo,OWTC,5,WtaxType,nvarchar,2
dbo,OWTC,6,WtAbsEntry,int,
dbo,OWTC,7,DueDate,datetime,
dbo,OWTC,8,CerSeries,smallint,
dbo,OWTC,9,Number,int,
dbo,OWTC,10,RefNumber,nvarchar,20
dbo,OWTC,11,SumVatAmnt,numeric,
dbo,OWTC,12,SumDocTot,numeric,
dbo,OWTC,13,SumBaseAmn,numeric,
dbo,OWTC,14,SumAccumAm,numeric,
dbo,OWTC,15,SumPercpAm,numeric,
dbo,OWTC,16,PTICode,nvarchar,5
dbo,OWTC,17,Handwrtten,char,1
dbo,OWTC,18,PIndicator,nvarchar,10
dbo,OWTC,19,PTICodeRef,nvarchar,20
dbo,OWTD,1,AbsEntry,int,
dbo,OWTD,2,WTCode,nvarchar,4
dbo,OWTD,3,WTName,nvarchar,50
dbo,OWTD,4,Rate,numeric,
dbo,OWTD,5,EffecDate,datetime,
dbo,OWTD,6,Inactive,char,1
dbo,OWTD,7,OffclCode,nvarchar,15
dbo,OWTD,8,Category,char,1
dbo,OWTD,9,BaseType,char,1
dbo,OWTD,10,WTTypeId,int,
dbo,OWTD,11,BaseMin,numeric,
dbo,OWTD,12,PrctBsAmnt,numeric,
dbo,OWTD,13,FmlId,int,
dbo,OWTD,14,Account,nvarchar,15
dbo,OWTD,15,SlScProgr,char,1
dbo,OWTD,16,LogInstanc,int,
dbo,OWTD,17,UpdateDate,datetime,
dbo,OWTD,18,UserSign,smallint,
dbo,OWTD,19,UserSign2,smallint,
dbo,OWTI,1,Id,int,
dbo,OWTI,2,Name,nvarchar,50
dbo,OWTI,3,TemplateId,int,
dbo,OWTI,4,StartDate,datetime,
dbo,OWTI,5,StartTime,int,
dbo,OWTI,6,RepeatCnt,int,
dbo,OWTI,7,Duration,nvarchar,200
dbo,OWTI,8,LastUpdate,nvarchar,50
dbo,OWTI,9,UnScheStDt,datetime,
dbo,OWTI,10,UnScheStTi,int,
dbo,OWTI,11,UnScheReCt,int,
dbo,OWTI,12,IsComplete,char,1
dbo,OWTI,13,JobHanType,nvarchar,50
dbo,OWTI,14,JobHanConf,ntext,1073741823
dbo,OWTI,15,IsActive,char,1
dbo,OWTJ,1,Id,int,
dbo,OWTJ,2,IsASync,char,1
dbo,OWTJ,3,Status,nvarchar,10
dbo,OWTJ,4,StartDate,datetime,
dbo,OWTJ,5,StartTime,int,
dbo,OWTJ,6,TimerEtyId,int,
dbo,OWTJ,7,JobHanConf,ntext,1073741823
dbo,OWTJ,8,JobHanType,nvarchar,50
dbo,OWTJ,9,LastUpdate,nvarchar,50
dbo,OWTM,1,WtmCode,int,
dbo,OWTM,2,Name,nvarchar,20
dbo,OWTM,3,Remarks,nvarchar,100
dbo,OWTM,4,Conds,char,1
dbo,OWTM,5,Active,char,1
dbo,OWTM,6,UserSign,smallint,
dbo,OWTM,7,PmptChg,char,1
dbo,OWTM,8,AppOnUpd,char,1
dbo,OWTQ,1,DocEntry,int,
dbo,OWTQ,2,DocNum,int,
dbo,OWTQ,3,DocType,char,1
dbo,OWTQ,4,CANCELED,char,1
dbo,OWTQ,5,Handwrtten,char,1
dbo,OWTQ,6,Printed,char,1
dbo,OWTQ,7,DocStatus,char,1
dbo,OWTQ,8,InvntSttus,char,1
dbo,OWTQ,9,Transfered,char,1
dbo,OWTQ,10,ObjType,nvarchar,20
dbo,OWTQ,11,DocDate,datetime,
dbo,OWTQ,12,DocDueDate,datetime,
dbo,OWTQ,13,CardCode,nvarchar,15
dbo,OWTQ,14,CardName,nvarchar,100
dbo,OWTQ,15,Address,nvarchar,254
dbo,OWTQ,16,NumAtCard,nvarchar,100
dbo,OWTQ,17,VatPercent,numeric,
dbo,OWTQ,18,VatSum,numeric,
dbo,OWTQ,19,VatSumFC,numeric,
dbo,OWTQ,20,DiscPrcnt,numeric,
dbo,OWTQ,21,DiscSum,numeric,
dbo,OWTQ,22,DiscSumFC,numeric,
dbo,OWTQ,23,DocCur,nvarchar,3
dbo,OWTQ,24,DocRate,numeric,
dbo,OWTQ,25,DocTotal,numeric,
dbo,OWTQ,26,DocTotalFC,numeric,
dbo,OWTQ,27,PaidToDate,numeric,
dbo,OWTQ,28,PaidFC,numeric,
dbo,OWTQ,29,GrosProfit,numeric,
dbo,OWTQ,30,GrosProfFC,numeric,
dbo,OWTQ,31,Ref1,nvarchar,11
dbo,OWTQ,32,Ref2,nvarchar,11
dbo,OWTQ,33,Comments,nvarchar,254
dbo,OWTQ,34,JrnlMemo,nvarchar,50
dbo,OWTQ,35,TransId,int,
dbo,OWTQ,36,ReceiptNum,int,
dbo,OWTQ,37,GroupNum,smallint,
dbo,OWTQ,38,DocTime,smallint,
dbo,OWTQ,39,SlpCode,int,
dbo,OWTQ,40,TrnspCode,smallint,
dbo,OWTQ,41,PartSupply,char,1
dbo,OWTQ,42,Confirmed,char,1
dbo,OWTQ,43,GrossBase,smallint,
dbo,OWTQ,44,ImportEnt,int,
dbo,OWTQ,45,CreateTran,char,1
dbo,OWTQ,46,SummryType,char,1
dbo,OWTQ,47,UpdInvnt,char,1
dbo,OWTQ,48,UpdCardBal,char,1
dbo,OWTQ,49,Instance,smallint,
dbo,OWTQ,50,Flags,int,
dbo,OWTQ,51,InvntDirec,char,1
dbo,OWTQ,52,CntctCode,int,
dbo,OWTQ,53,ShowSCN,char,1
dbo,OWTQ,54,FatherCard,nvarchar,15
dbo,OWTQ,55,SysRate,numeric,
dbo,OWTQ,56,CurSource,char,1
dbo,OWTQ,57,VatSumSy,numeric,
dbo,OWTQ,58,DiscSumSy,numeric,
dbo,OWTQ,59,DocTotalSy,numeric,
dbo,OWTQ,60,PaidSys,numeric,
dbo,OWTQ,61,FatherType,char,1
dbo,OWTQ,62,GrosProfSy,numeric,
dbo,OWTQ,63,UpdateDate,datetime,
dbo,OWTQ,64,IsICT,char,1
dbo,OWTQ,65,CreateDate,datetime,
dbo,OWTQ,66,Volume,numeric,
dbo,OWTQ,67,VolUnit,smallint,
dbo,OWTQ,68,Weight,numeric,
dbo,OWTQ,69,WeightUnit,smallint,
dbo,OWTQ,70,Series,smallint,
dbo,OWTQ,71,TaxDate,datetime,
dbo,OWTQ,72,Filler,nvarchar,8
dbo,OWTQ,73,DataSource,char,1
dbo,OWTQ,74,StampNum,nvarchar,16
dbo,OWTQ,75,isCrin,char,1
dbo,OWTQ,76,FinncPriod,int,
dbo,OWTQ,77,UserSign,smallint,
dbo,OWTQ,78,selfInv,char,1
dbo,OWTQ,79,VatPaid,numeric,
dbo,OWTQ,80,VatPaidFC,numeric,
dbo,OWTQ,81,VatPaidSys,numeric,
dbo,OWTQ,82,UserSign2,smallint,
dbo,OWTQ,83,WddStatus,char,1
dbo,OWTQ,84,draftKey,int,
dbo,OWTQ,85,TotalExpns,numeric,
dbo,OWTQ,86,TotalExpFC,numeric,
dbo,OWTQ,87,TotalExpSC,numeric,
dbo,OWTQ,88,DunnLevel,int,
dbo,OWTQ,89,Address2,nvarchar,254
dbo,OWTQ,90,LogInstanc,int,
dbo,OWTQ,91,Exported,char,1
dbo,OWTQ,92,StationID,int,
dbo,OWTQ,93,Indicator,nvarchar,2
dbo,OWTQ,94,NetProc,char,1
dbo,OWTQ,95,AqcsTax,numeric,
dbo,OWTQ,96,AqcsTaxFC,numeric,
dbo,OWTQ,97,AqcsTaxSC,numeric,
dbo,OWTQ,98,CashDiscPr,numeric,
dbo,OWTQ,99,CashDiscnt,numeric,
dbo,OWTQ,100,CashDiscFC,numeric,
dbo,OWTQ,101,CashDiscSC,numeric,
dbo,OWTQ,102,ShipToCode,nvarchar,50
dbo,OWTQ,103,LicTradNum,nvarchar,32
dbo,OWTQ,104,PaymentRef,nvarchar,27
dbo,OWTQ,105,WTSum,numeric,
dbo,OWTQ,106,WTSumFC,numeric,
dbo,OWTQ,107,WTSumSC,numeric,
dbo,OWTQ,108,RoundDif,numeric,
dbo,OWTQ,109,RoundDifFC,numeric,
dbo,OWTQ,110,RoundDifSy,numeric,
dbo,OWTQ,111,CheckDigit,char,1
dbo,OWTQ,112,Form1099,int,
dbo,OWTQ,113,Box1099,nvarchar,20
dbo,OWTQ,114,submitted,char,1
dbo,OWTQ,115,PoPrss,char,1
dbo,OWTQ,116,Rounding,char,1
dbo,OWTQ,117,RevisionPo,char,1
dbo,OWTQ,118,Segment,smallint,
dbo,OWTQ,119,ReqDate,datetime,
dbo,OWTQ,120,CancelDate,datetime,
dbo,OWTQ,121,PickStatus,char,1
dbo,OWTQ,122,Pick,char,1
dbo,OWTQ,123,BlockDunn,char,1
dbo,OWTQ,124,PeyMethod,nvarchar,15
dbo,OWTQ,125,PayBlock,char,1
dbo,OWTQ,126,PayBlckRef,int,
dbo,OWTQ,127,MaxDscn,char,1
dbo,OWTQ,128,Reserve,char,1
dbo,OWTQ,129,Max1099,numeric,
dbo,OWTQ,130,CntrlBnk,nvarchar,15
dbo,OWTQ,131,PickRmrk,nvarchar,254
dbo,OWTQ,132,ISRCodLine,nvarchar,53
dbo,OWTQ,133,ExpAppl,numeric,
dbo,OWTQ,134,ExpApplFC,numeric,
dbo,OWTQ,135,ExpApplSC,numeric,
dbo,OWTQ,136,Project,nvarchar,20
dbo,OWTQ,137,DeferrTax,char,1
dbo,OWTQ,138,LetterNum,nvarchar,20
dbo,OWTQ,139,FromDate,datetime,
dbo,OWTQ,140,ToDate,datetime,
dbo,OWTQ,141,WTApplied,numeric,
dbo,OWTQ,142,WTAppliedF,numeric,
dbo,OWTQ,143,BoeReserev,char,1
dbo,OWTQ,144,AgentCode,nvarchar,32
dbo,OWTQ,145,WTAppliedS,numeric,
dbo,OWTQ,146,EquVatSum,numeric,
dbo,OWTQ,147,EquVatSumF,numeric,
dbo,OWTQ,148,EquVatSumS,numeric,
dbo,OWTQ,149,Installmnt,smallint,
dbo,OWTQ,150,VATFirst,char,1
dbo,OWTQ,151,NnSbAmnt,numeric,
dbo,OWTQ,152,NnSbAmntSC,numeric,
dbo,OWTQ,153,NbSbAmntFC,numeric,
dbo,OWTQ,154,ExepAmnt,numeric,
dbo,OWTQ,155,ExepAmntSC,numeric,
dbo,OWTQ,156,ExepAmntFC,numeric,
dbo,OWTQ,157,VatDate,datetime,
dbo,OWTQ,158,CorrExt,nvarchar,25
dbo,OWTQ,159,CorrInv,int,
dbo,OWTQ,160,NCorrInv,int,
dbo,OWTQ,161,CEECFlag,char,1
dbo,OWTQ,162,BaseAmnt,numeric,
dbo,OWTQ,163,BaseAmntSC,numeric,
dbo,OWTQ,164,BaseAmntFC,numeric,
dbo,OWTQ,165,CtlAccount,nvarchar,15
dbo,OWTQ,166,BPLId,int,
dbo,OWTQ,167,BPLName,nvarchar,100
dbo,OWTQ,168,VATRegNum,nvarchar,32
dbo,OWTQ,169,TxInvRptNo,nvarchar,10
dbo,OWTQ,170,TxInvRptDt,datetime,
dbo,OWTQ,171,KVVATCode,ntext,1073741823
dbo,OWTQ,172,WTDetails,nvarchar,100
dbo,OWTQ,173,SumAbsId,int,
dbo,OWTQ,174,SumRptDate,datetime,
dbo,OWTQ,175,PIndicator,nvarchar,10
dbo,OWTQ,176,ManualNum,nvarchar,20
dbo,OWTQ,177,UseShpdGd,char,1
dbo,OWTQ,178,BaseVtAt,numeric,
dbo,OWTQ,179,BaseVtAtSC,numeric,
dbo,OWTQ,180,BaseVtAtFC,numeric,
dbo,OWTQ,181,NnSbVAt,numeric,
dbo,OWTQ,182,NnSbVAtSC,numeric,
dbo,OWTQ,183,NbSbVAtFC,numeric,
dbo,OWTQ,184,ExptVAt,numeric,
dbo,OWTQ,185,ExptVAtSC,numeric,
dbo,OWTQ,186,ExptVAtFC,numeric,
dbo,OWTQ,187,LYPmtAt,numeric,
dbo,OWTQ,188,LYPmtAtSC,numeric,
dbo,OWTQ,189,LYPmtAtFC,numeric,
dbo,OWTQ,190,ExpAnSum,numeric,
dbo,OWTQ,191,ExpAnSys,numeric,
dbo,OWTQ,192,ExpAnFrgn,numeric,
dbo,OWTQ,193,DocSubType,nvarchar,2
dbo,OWTQ,194,DpmStatus,char,1
dbo,OWTQ,195,DpmAmnt,numeric,
dbo,OWTQ,196,DpmAmntSC,numeric,
dbo,OWTQ,197,DpmAmntFC,numeric,
dbo,OWTQ,198,DpmDrawn,char,1
dbo,OWTQ,199,DpmPrcnt,numeric,
dbo,OWTQ,200,PaidSum,numeric,
dbo,OWTQ,201,PaidSumFc,numeric,
dbo,OWTQ,202,PaidSumSc,numeric,
dbo,OWTQ,203,FolioPref,nvarchar,4
dbo,OWTQ,204,FolioNum,int,
dbo,OWTQ,205,DpmAppl,numeric,
dbo,OWTQ,206,DpmApplFc,numeric,
dbo,OWTQ,207,DpmApplSc,numeric,
dbo,OWTQ,208,LPgFolioN,int,
dbo,OWTQ,209,Header,ntext,1073741823
dbo,OWTQ,210,Footer,ntext,1073741823
dbo,OWTQ,211,Posted,char,1
dbo,OWTQ,212,OwnerCode,int,
dbo,OWTQ,213,BPChCode,nvarchar,15
dbo,OWTQ,214,BPChCntc,int,
dbo,OWTQ,215,PayToCode,nvarchar,50
dbo,OWTQ,216,IsPaytoBnk,char,1
dbo,OWTQ,217,BnkCntry,nvarchar,3
dbo,OWTQ,218,BankCode,nvarchar,30
dbo,OWTQ,219,BnkAccount,nvarchar,50
dbo,OWTQ,220,BnkBranch,nvarchar,50
dbo,OWTQ,221,isIns,char,1
dbo,OWTQ,222,TrackNo,nvarchar,30
dbo,OWTQ,223,VersionNum,nvarchar,11
dbo,OWTQ,224,LangCode,int,
dbo,OWTQ,225,BPNameOW,char,1
dbo,OWTQ,226,BillToOW,char,1
dbo,OWTQ,227,ShipToOW,char,1
dbo,OWTQ,228,RetInvoice,char,1
dbo,OWTQ,229,ClsDate,datetime,
dbo,OWTQ,230,MInvNum,int,
dbo,OWTQ,231,MInvDate,datetime,
dbo,OWTQ,232,SeqCode,smallint,
dbo,OWTQ,233,Serial,int,
dbo,OWTQ,234,SeriesStr,nvarchar,3
dbo,OWTQ,235,SubStr,nvarchar,3
dbo,OWTQ,236,Model,nvarchar,6
dbo,OWTQ,237,TaxOnExp,numeric,
dbo,OWTQ,238,TaxOnExpFc,numeric,
dbo,OWTQ,239,TaxOnExpSc,numeric,
dbo,OWTQ,240,TaxOnExAp,numeric,
dbo,OWTQ,241,TaxOnExApF,numeric,
dbo,OWTQ,242,TaxOnExApS,numeric,
dbo,OWTQ,243,LastPmnTyp,char,1
dbo,OWTQ,244,LndCstNum,int,
dbo,OWTQ,245,UseCorrVat,char,1
dbo,OWTQ,246,BlkCredMmo,char,1
dbo,OWTQ,247,OpenForLaC,char,1
dbo,OWTQ,248,Excised,char,1
dbo,OWTQ,249,ExcRefDate,datetime,
dbo,OWTQ,250,ExcRmvTime,nvarchar,8
dbo,OWTQ,251,SrvGpPrcnt,numeric,
dbo,OWTQ,252,DepositNum,int,
dbo,OWTQ,253,CertNum,nvarchar,31
dbo,OWTQ,254,DutyStatus,char,1
dbo,OWTQ,255,AutoCrtFlw,char,1
dbo,OWTQ,256,FlwRefDate,datetime,
dbo,OWTQ,257,FlwRefNum,nvarchar,100
dbo,OWTQ,258,VatJENum,int,
dbo,OWTQ,259,DpmVat,numeric,
dbo,OWTQ,260,DpmVatFc,numeric,
dbo,OWTQ,261,DpmVatSc,numeric,
dbo,OWTQ,262,DpmAppVat,numeric,
dbo,OWTQ,263,DpmAppVatF,numeric,
dbo,OWTQ,264,DpmAppVatS,numeric,
dbo,OWTQ,265,InsurOp347,char,1
dbo,OWTQ,266,IgnRelDoc,char,1
dbo,OWTQ,267,BuildDesc,nvarchar,50
dbo,OWTQ,268,ResidenNum,char,1
dbo,OWTQ,269,Checker,int,
dbo,OWTQ,270,Payee,int,
dbo,OWTQ,271,CopyNumber,int,
dbo,OWTQ,272,SSIExmpt,char,1
dbo,OWTQ,273,PQTGrpSer,smallint,
dbo,OWTQ,274,PQTGrpNum,int,
dbo,OWTQ,275,PQTGrpHW,char,1
dbo,OWTQ,276,ReopOriDoc,char,1
dbo,OWTQ,277,ReopManCls,char,1
dbo,OWTQ,278,DocManClsd,char,1
dbo,OWTQ,279,ClosingOpt,smallint,
dbo,OWTQ,280,SpecDate,datetime,
dbo,OWTQ,281,Ordered,char,1
dbo,OWTQ,282,NTSApprov,char,1
dbo,OWTQ,283,NTSWebSite,smallint,
dbo,OWTQ,284,NTSeTaxNo,nvarchar,50
dbo,OWTQ,285,NTSApprNo,nvarchar,50
dbo,OWTQ,286,PayDuMonth,char,1
dbo,OWTQ,287,ExtraMonth,smallint,
dbo,OWTQ,288,ExtraDays,smallint,
dbo,OWTQ,289,CdcOffset,smallint,
dbo,OWTQ,290,SignMsg,ntext,1073741823
dbo,OWTQ,291,SignDigest,ntext,1073741823
dbo,OWTQ,292,CertifNum,nvarchar,50
dbo,OWTQ,293,KeyVersion,int,
dbo,OWTQ,294,EDocGenTyp,char,1
dbo,OWTQ,295,ESeries,smallint,
dbo,OWTQ,296,EDocNum,nvarchar,50
dbo,OWTQ,297,EDocExpFrm,int,
dbo,OWTQ,298,OnlineQuo,char,1
dbo,OWTQ,299,POSEqNum,nvarchar,20
dbo,OWTQ,300,POSManufSN,nvarchar,20
dbo,OWTQ,301,POSCashN,int,
dbo,OWTQ,302,EDocStatus,char,1
dbo,OWTQ,303,EDocCntnt,ntext,1073741823
dbo,OWTQ,304,EDocProces,char,1
dbo,OWTQ,305,EDocErrCod,nvarchar,50
dbo,OWTQ,306,EDocErrMsg,ntext,1073741823
dbo,OWTQ,307,EDocCancel,char,1
dbo,OWTQ,308,EDocTest,char,1
dbo,OWTQ,309,EDocPrefix,nvarchar,10
dbo,OWTQ,310,CUP,int,
dbo,OWTQ,311,CIG,int,
dbo,OWTQ,312,DpmAsDscnt,char,1
dbo,OWTQ,313,Attachment,ntext,1073741823
dbo,OWTQ,314,AtcEntry,int,
dbo,OWTQ,315,SupplCode,nvarchar,254
dbo,OWTQ,316,GTSRlvnt,char,1
dbo,OWTQ,317,BaseDisc,numeric,
dbo,OWTQ,318,BaseDiscSc,numeric,
dbo,OWTQ,319,BaseDiscFc,numeric,
dbo,OWTQ,320,BaseDiscPr,numeric,
dbo,OWTQ,321,CreateTS,int,
dbo,OWTQ,322,UpdateTS,int,
dbo,OWTQ,323,SrvTaxRule,char,1
dbo,OWTQ,324,AnnInvDecR,int,
dbo,OWTQ,325,Supplier,nvarchar,15
dbo,OWTQ,326,Releaser,int,
dbo,OWTQ,327,Receiver,int,
dbo,OWTQ,328,ToWhsCode,nvarchar,8
dbo,OWTQ,329,AssetDate,datetime,
dbo,OWTQ,330,Requester,nvarchar,25
dbo,OWTQ,331,ReqName,nvarchar,155
dbo,OWTQ,332,Branch,smallint,
dbo,OWTQ,333,Department,smallint,
dbo,OWTQ,334,Email,nvarchar,100
dbo,OWTQ,335,Notify,char,1
dbo,OWTQ,336,ReqType,int,
dbo,OWTQ,337,OriginType,char,1
dbo,OWTQ,338,IsReuseNum,char,1
dbo,OWTQ,339,IsReuseNFN,char,1
dbo,OWTQ,340,DocDlvry,char,1
dbo,OWTQ,341,PaidDpm,numeric,
dbo,OWTQ,342,PaidDpmF,numeric,
dbo,OWTQ,343,PaidDpmS,numeric,
dbo,OWTQ,344,EnvTypeNFe,int,
dbo,OWTQ,345,AgrNo,int,
dbo,OWTQ,346,IsAlt,char,1
dbo,OWTQ,347,AltBaseTyp,int,
dbo,OWTQ,348,AltBaseEnt,int,
dbo,OWTQ,349,AuthCode,nvarchar,250
dbo,OWTQ,350,StDlvDate,datetime,
dbo,OWTQ,351,StDlvTime,int,
dbo,OWTQ,352,EndDlvDate,datetime,
dbo,OWTQ,353,EndDlvTime,int,
dbo,OWTQ,354,VclPlate,nvarchar,20
dbo,OWTQ,355,ElCoStatus,nvarchar,10
dbo,OWTQ,356,AtDocType,nvarchar,2
dbo,OWTQ,357,ElCoMsg,nvarchar,254
dbo,OWTQ,358,PrintSEPA,char,1
dbo,OWTQ,359,FreeChrg,numeric,
dbo,OWTQ,360,FreeChrgFC,numeric,
dbo,OWTQ,361,FreeChrgSC,numeric,
dbo,OWTQ,362,NfeValue,numeric,
dbo,OWTQ,363,FiscDocNum,nvarchar,100
dbo,OWTQ,364,RelatedTyp,int,
dbo,OWTQ,365,RelatedEnt,int,
dbo,OWTQ,366,CCDEntry,int,
dbo,OWTQ,367,NfePrntFo,int,
dbo,OWTQ,368,ZrdAbs,int,
dbo,OWTQ,369,POSRcptNo,int,
dbo,OWTQ,370,FoCTax,numeric,
dbo,OWTQ,371,FoCTaxFC,numeric,
dbo,OWTQ,372,FoCTaxSC,numeric,
dbo,OWTQ,373,TpCusPres,int,
dbo,OWTQ,374,ExcDocDate,datetime,
dbo,OWTQ,375,FoCFrght,numeric,
dbo,OWTQ,376,FoCFrghtFC,numeric,
dbo,OWTQ,377,FoCFrghtSC,numeric,
dbo,OWTQ,378,InterimTyp,smallint,
dbo,OWTQ,379,PTICode,nvarchar,5
dbo,OWTQ,380,Letter,char,1
dbo,OWTQ,381,FolNumFrom,int,
dbo,OWTQ,382,FolNumTo,int,
dbo,OWTQ,383,FolSeries,int,
dbo,OWTQ,384,SplitTax,numeric,
dbo,OWTQ,385,SplitTaxFC,numeric,
dbo,OWTQ,386,SplitTaxSC,numeric,
dbo,OWTQ,387,ToBinCode,nvarchar,228
dbo,OWTQ,388,PermitNo,nvarchar,20
dbo,OWTQ,389,U_ManWar,char,1
dbo,OWTQ,390,U_Flyer,char,1
dbo,OWTQ,391,U_SpecSheet,char,1
dbo,OWTQ,392,U_PartIncl,char,1
dbo,OWTQ,393,U_Drawing,char,1
dbo,OWTQ,394,U_Others,char,1
dbo,OWTQ,395,U_OrderType,nvarchar,10
dbo,OWTQ,396,U_DealerDeutz,char,1
dbo,OWTQ,397,U_ClaimNo,nvarchar,20
dbo,OWTQ,398,U_CustomerNo,nvarchar,20
dbo,OWTQ,399,U_InvoiceNo,nvarchar,20
dbo,OWTQ,400,U_TRI_linekey,nvarchar,20
dbo,OWTQ,401,U_TRI_NTDocType,int,
dbo,OWTQ,402,U_TRI_NTGUID,nvarchar,32
dbo,OWTQ,403,U_CTX_ICDC,char,1
dbo,OWTQ,404,U_CTX_ICPC,nvarchar,100
dbo,OWTQ,405,U_CTX_CMNT,nvarchar,250
dbo,OWTQ,406,U_CTX_ICBC,nvarchar,100
dbo,OWTQ,407,U_CTX_ICBD,nvarchar,100
dbo,OWTQ,408,U_CTX_STBD,numeric,
dbo,OWTQ,409,U_CTX_SAEP,nvarchar,100
dbo,OWTQ,410,U_CTX_STPD,numeric,
dbo,OWTQ,411,U_CTX_SOWN,nvarchar,100
dbo,OWTQ,412,U_CTX_STBP,nvarchar,100
dbo,OWTQ,413,U_CTX_BDCT,nvarchar,100
dbo,OWTQ,414,U_CTX_ICDL,char,1
dbo,OWTQ,415,U_CTX_ALRF,nvarchar,100
dbo,OWTQ,416,U_CTX_ORDR,nvarchar,2
dbo,OWTQ,417,U_CTX_SHIP,nvarchar,2
dbo,OWTQ,418,U_CTX_INV,nvarchar,2
dbo,OWTQ,419,U_CTX_RET,nvarchar,2
dbo,OWTQ,420,U_CTX_CRMO,nvarchar,2
dbo,OWTQ,421,U_CTX_UPDT,nvarchar,100
dbo,OWTQ,422,U_CTX_STTS,char,1
dbo,OWTQ,423,U_CTX_CONF,char,1
dbo,OWTQ,424,U_CTX_DREF,nvarchar,100
dbo,OWTQ,425,U_FROMSTO,char,1
dbo,OWTQ,426,U_CTX_SHNO,nvarchar,10
dbo,OWTQ,427,U_CTX_REVS,nvarchar,2
dbo,OWTQ,428,U_CTX_RINV,nvarchar,100
dbo,OWTQ,429,U_CTX_ALDE,nvarchar,100
dbo,OWTQ,430,U_CTX_DENT,nvarchar,100
dbo,OWTQ,431,U_CTX_DRFNO,nvarchar,200
dbo,OWTQ,432,U_CTX_IDNT,nvarchar,100
dbo,OWTQ,433,U_CTX_ICRI,nvarchar,100
dbo,OWTQ,434,U_CTX_ICRRI,nvarchar,100
dbo,OWTQ,435,U_CTX_CDOC,char,1
dbo,OWTQ,436,U_CTX_STAD,nvarchar,254
dbo,OWTQ,437,U_CTX_STRN,nvarchar,100
dbo,OWTQ,438,U_CTX_LINO,nvarchar,50
dbo,OWTQ,439,U_BinSort,nvarchar,10
dbo,OWTQ,440,U_NWR_Manifest,nvarchar,50
dbo,OWTQ,441,U_ITM_RDR_APP_STATUS,nvarchar,100
dbo,OWTQ,442,U_ITM_DEL_APP_STATUS,nvarchar,100
dbo,OWTQ,443,U_ITM_INV_APP_STATUS,nvarchar,100
dbo,OWTQ,444,U_ITM_Reminder,char,1
dbo,OWTR,1,DocEntry,int,
dbo,OWTR,2,DocNum,int,
dbo,OWTR,3,DocType,char,1
dbo,OWTR,4,CANCELED,char,1
dbo,OWTR,5,Handwrtten,char,1
dbo,OWTR,6,Printed,char,1
dbo,OWTR,7,DocStatus,char,1
dbo,OWTR,8,InvntSttus,char,1
dbo,OWTR,9,Transfered,char,1
dbo,OWTR,10,ObjType,nvarchar,20
dbo,OWTR,11,DocDate,datetime,
dbo,OWTR,12,DocDueDate,datetime,
dbo,OWTR,13,CardCode,nvarchar,15
dbo,OWTR,14,CardName,nvarchar,100
dbo,OWTR,15,Address,nvarchar,254
dbo,OWTR,16,NumAtCard,nvarchar,100
dbo,OWTR,17,VatPercent,numeric,
dbo,OWTR,18,VatSum,numeric,
dbo,OWTR,19,VatSumFC,numeric,
dbo,OWTR,20,DiscPrcnt,numeric,
dbo,OWTR,21,DiscSum,numeric,
dbo,OWTR,22,DiscSumFC,numeric,
dbo,OWTR,23,DocCur,nvarchar,3
dbo,OWTR,24,DocRate,numeric,
dbo,OWTR,25,DocTotal,numeric,
dbo,OWTR,26,DocTotalFC,numeric,
dbo,OWTR,27,PaidToDate,numeric,
dbo,OWTR,28,PaidFC,numeric,
dbo,OWTR,29,GrosProfit,numeric,
dbo,OWTR,30,GrosProfFC,numeric,
dbo,OWTR,31,Ref1,nvarchar,11
dbo,OWTR,32,Ref2,nvarchar,11
dbo,OWTR,33,Comments,nvarchar,254
dbo,OWTR,34,JrnlMemo,nvarchar,50
dbo,OWTR,35,TransId,int,
dbo,OWTR,36,ReceiptNum,int,
dbo,OWTR,37,GroupNum,smallint,
dbo,OWTR,38,DocTime,smallint,
dbo,OWTR,39,SlpCode,int,
dbo,OWTR,40,TrnspCode,smallint,
dbo,OWTR,41,PartSupply,char,1
dbo,OWTR,42,Confirmed,char,1
dbo,OWTR,43,GrossBase,smallint,
dbo,OWTR,44,ImportEnt,int,
dbo,OWTR,45,CreateTran,char,1
dbo,OWTR,46,SummryType,char,1
dbo,OWTR,47,UpdInvnt,char,1
dbo,OWTR,48,UpdCardBal,char,1
dbo,OWTR,49,Instance,smallint,
dbo,OWTR,50,Flags,int,
dbo,OWTR,51,InvntDirec,char,1
dbo,OWTR,52,CntctCode,int,
dbo,OWTR,53,ShowSCN,char,1
dbo,OWTR,54,FatherCard,nvarchar,15
dbo,OWTR,55,SysRate,numeric,
dbo,OWTR,56,CurSource,char,1
dbo,OWTR,57,VatSumSy,numeric,
